species,larval,postlarval,juvenile-adult
other_pen,0.17453726,0.121181299,0.31064499
other_pen,0.503697452,0.273186845,0.277400327
other_pen,0.414219553,0.153302773,0.285188487
other_pen,0.310949842,0.132555715,0.466958258
other_pen,0.335237494,0.177128975,0.146921433
other_pen,0.262857598,0.144054194,0.284702117
other_pen,0.337984272,0.14590027,0.260452337
other_pen,0.287937751,0.239451339,0.383236422
other_pen,0.219920004,0.198306503,0.309113015
other_pen,0.242188015,0.169017738,0.298465338
other_pen,0.304464013,0.193378119,0.222089412
other_pen,0.295729285,0.337628025,0.371130168
other_pen,0.265514887,0.100147693,0.303130503
other_pen,0.21878712,0.124635987,0.300930426
other_pen,0.286184183,0.189033398,0.306617771
other_pen,0.390147682,0.28077423,0.240702315
other_pen,0.404455378,0.23569594,0.19158563
other_pen,0.362356382,0.226836185,0.268357127
other_pen,0.282967112,0.18208033,0.351884133
other_pen,0.240285728,0.334513987,0.269104685
other_pen,0.328922207,0.13360312,0.23702937
other_pen,0.270019849,0.272355774,0.398413726
other_pen,0.322606746,0.159898028,0.366697264
other_pen,0.501591595,0.191213041,0.259529555
other_pen,0.305446009,0.164380684,0.247242033
other_pen,0.313187571,0.149107792,0.249821799
other_pen,0.388930584,0.099123054,0.220286357
other_pen,0.301549353,0.213955778,0.379087309
other_pen,0.296794048,0.152483213,0.396020956
other_pen,0.334450141,0.095616174,0.307349222
other_pen,0.311044284,0.189584757,0.194716202
other_pen,0.437731059,0.337311266,0.322290871
other_pen,0.369566447,0.24785631,0.317257479
other_pen,0.314628332,0.115487988,0.281578032
other_pen,0.404909477,0.190083439,0.201155493
other_pen,0.311508589,0.130628532,0.234772047
other_pen,0.278063418,0.190357412,0.27643635
other_pen,0.569445691,0.184823595,0.274155309
other_pen,0.35741262,0.157592899,0.307434918
other_pen,0.332883813,0.158628194,0.315065215
other_pen,0.383795198,0.19200921,0.384992916
other_pen,0.313374423,0.191222661,0.257223699
other_pen,0.424028698,0.14152174,0.311389796
other_pen,0.269443695,0.353661181,0.290624953
other_pen,0.217988085,0.184419542,0.268126151
other_pen,0.419624657,0.221679533,0.228884531
other_pen,0.413674519,0.175939075,0.353533312
other_pen,0.303500975,0.233476467,0.177591627
other_pen,0.347682391,0.26687037,0.311401588
other_pen,0.36791289,0.184986492,0.257708363
other_pen,0.242188862,0.140676365,0.252273134
other_pen,0.265867386,0.119461109,0.319274655
other_pen,0.205950739,0.171412828,0.371993665
other_pen,0.626441039,0.229066932,0.269797539
other_pen,0.314077617,0.196732508,0.400095402
other_pen,0.437198992,0.129896875,0.217607707
other_pen,0.187238647,0.166663201,0.310540146
other_pen,0.193838377,0.178731384,0.361924398
other_pen,0.31444163,0.147234663,0.252917349
other_pen,0.118900867,0.257948228,0.39718687
other_pen,0.452488836,0.153683648,0.215430821
other_pen,0.24283261,0.095371107,0.261936254
other_pen,0.276743447,0.17957367,0.26150895
other_pen,0.195904747,0.154484996,0.303283454
other_pen,0.256868168,0.16758375,0.243201583
other_pen,0.269662427,0.156789017,0.254687478
other_pen,0.3113726,0.139236268,0.216290628
other_pen,0.547155919,0.106963772,0.347384505
other_pen,0.281868176,0.207491334,0.296226182
other_pen,0.33378904,0.273959919,0.222199616
other_pen,0.519347577,0.216910461,0.34897763
other_pen,0.339130236,0.215341628,0.196664457
other_pen,0.206347862,0.225322864,0.350152159
other_pen,0.316195109,0.106575281,0.294490662
other_pen,0.306815895,0.177623842,0.200105361
other_pen,0.276059487,0.202738747,0.247507855
other_pen,0.240228578,0.166263748,0.24472986
other_pen,0.529174114,0.123933453,0.374073621
other_pen,0.327202851,0.132023685,0.164473017
other_pen,0.365398483,0.243687799,0.320871969
other_pen,0.283313206,0.155635825,0.26872503
other_pen,0.405616014,0.343728568,0.224400052
other_pen,0.340672038,0.226224721,0.291192639
other_pen,0.337874965,0.238591794,0.32458421
other_pen,0.229453044,0.184978671,0.256601547
other_pen,0.19579686,0.280127871,0.287221887
other_pen,0.453646559,0.146430599,0.279532855
other_pen,0.379657918,0.142897731,0.259589554
other_pen,0.309416702,0.341830308,0.328340059
other_pen,0.277139735,0.115672197,0.242493669
other_pen,0.539623966,0.137234366,0.304233184
other_pen,0.636756715,0.143713676,0.378838001
other_pen,0.482626755,0.161012282,0.276834048
other_pen,0.230414083,0.274703454,0.278035241
other_pen,0.229573039,0.127201174,0.257770597
other_pen,0.252509444,0.087043126,0.311099307
other_pen,0.353146132,0.168802593,0.275058257
other_pen,0.232832753,0.253771837,0.255566364
other_pen,0.289891802,0.149835786,0.363064277
other_pen,0.499053143,0.070182394,0.312824523
other_pen,0.256443485,0.105275013,0.265778151
other_pen,0.380354333,0.196583581,0.324211379
other_pen,0.204811607,0.189658648,0.234756479
other_pen,0.335483719,0.205744044,0.312940497
other_pen,0.485173187,0.269946757,0.35901029
other_pen,0.334590844,0.222339084,0.295689976
other_pen,0.193718596,0.267570159,0.356126012
other_pen,0.246570305,0.127694142,0.264116174
other_pen,0.354713879,0.158311899,0.268787988
other_pen,0.335885464,0.100751381,0.26276435
other_pen,0.274151507,0.077784228,0.25380142
other_pen,0.325221817,0.146086103,0.458718623
other_pen,0.374394935,0.318298564,0.25264595
other_pen,0.397063604,0.253109837,0.356302718
other_pen,0.289697046,0.320976418,0.306601351
other_pen,0.33368458,0.224032506,0.283095788
other_pen,0.293133145,0.192156127,0.302382086
other_pen,0.227069209,0.123009387,0.216566854
other_pen,0.323999482,0.153963179,0.322381242
other_pen,0.393372188,0.218176084,0.239475263
other_pen,0.247679946,0.174698843,0.360249891
other_pen,0.375945613,0.243858093,0.279019556
other_pen,0.21870486,0.169436413,0.249603767
other_pen,0.246578168,0.13416792,0.200131717
other_pen,0.351971643,0.201158868,0.281285573
other_pen,0.400677841,0.206418961,0.3030093
other_pen,0.34332582,0.213557634,0.239792061
other_pen,0.211998994,0.161234753,0.251407763
other_pen,0.347306522,0.16966478,0.294450022
other_pen,0.346923767,0.229929426,0.291726725
other_pen,0.288950993,0.157383109,0.286178812
other_pen,0.294080144,0.162571587,0.279492135
other_pen,0.193714166,0.120590026,0.236097393
other_pen,0.321481402,0.172735156,0.381489701
other_pen,0.516016174,0.100426423,0.36210268
other_pen,0.355719843,0.203869441,0.345293618
other_pen,0.213815721,0.125426909,0.222936096
other_pen,0.336418632,0.124873988,0.183217465
other_pen,0.321677659,0.216281217,0.371370524
other_pen,0.325310825,0.196713769,0.274015085
other_pen,0.235944872,0.235444227,0.261156355
other_pen,0.273993285,0.161040928,0.273654843
other_pen,0.275359955,0.103725823,0.387040006
other_pen,0.436649101,0.137727018,0.179639788
other_pen,0.479566727,0.201277729,0.240021578
other_pen,0.262960692,0.111307218,0.299730302
other_pen,0.218650031,0.133478894,0.353297515
other_pen,0.272306719,0.112716203,0.281773805
other_pen,0.264488758,0.114022416,0.30255148
other_pen,0.331539851,0.131249645,0.273750322
other_pen,0.439258823,0.141402232,0.239612454
other_pen,0.277034285,0.094989594,0.306416926
other_pen,0.395186266,0.088884124,0.262815148
other_pen,0.335176846,0.134191296,0.291905293
other_pen,0.355900254,0.14096699,0.223050407
other_pen,0.556972547,0.183915945,0.323564203
other_pen,0.284312215,0.165300996,0.337419534
other_pen,0.273625205,0.217744295,0.186144776
other_pen,0.232422218,0.258336416,0.244282887
other_pen,0.252652262,0.215255947,0.380800172
other_pen,0.279795122,0.297935141,0.232111878
other_pen,0.345983271,0.257759541,0.291538251
other_pen,0.355300863,0.176974869,0.231142485
other_pen,0.549901318,0.156337369,0.306341923
other_pen,0.448024698,0.166004723,0.360113995
other_pen,0.455401223,0.076306629,0.269431887
other_pen,0.352889128,0.122468175,0.252910845
other_pen,0.346529182,0.195566886,0.233439716
other_pen,0.362273266,0.191583377,0.268985129
other_pen,0.279213,0.125875822,0.28258442
other_pen,0.224459838,0.128865455,0.260637046
other_pen,0.18440818,0.098498928,0.203548631
other_pen,0.417045003,0.117294528,0.197896462
other_pen,0.39711051,0.126414177,0.397490852
other_pen,0.40236173,0.193504798,0.30512098
other_pen,0.313576376,0.205973951,0.467731113
other_pen,0.394543342,0.15620067,0.204894513
other_pen,0.416943689,0.135530767,0.424613017
other_pen,0.322510226,0.182318512,0.29963148
other_pen,0.407400895,0.181793378,0.213894037
other_pen,0.231130323,0.140204953,0.26154185
other_pen,0.342499276,0.121196624,0.264391446
other_pen,0.492789749,0.118939461,0.266355801
other_pen,0.379275967,0.096589936,0.312545259
other_pen,0.417792445,0.120631946,0.317550183
other_pen,0.432646452,0.25781584,0.23706761
other_pen,0.358595064,0.189937294,0.348066945
other_pen,0.312898285,0.162108004,0.196037515
other_pen,0.27190037,0.191519727,0.256673558
other_pen,0.343511296,0.184708282,0.262236423
other_pen,0.206872024,0.347832089,0.331809205
other_pen,0.282491507,0.234122132,0.271210953
other_pen,0.336707438,0.122165541,0.277621097
other_pen,0.343237216,0.269953509,0.245087287
other_pen,0.432603419,0.291963906,0.286859617
other_pen,0.170058591,0.12819259,0.219423289
other_pen,0.381518933,0.207498377,0.339447091
other_pen,0.25956151,0.189527246,0.233662477
other_pen,0.172565319,0.173172752,0.345086437
other_pen,0.417662296,0.116299394,0.315450576
other_pen,0.27171462,0.124591036,0.31825059
other_pen,0.367138102,0.150622878,0.324977311
other_pen,0.268317024,0.217371316,0.372531056
other_pen,0.418973463,0.133996015,0.310559193
other_pen,0.327203975,0.171829151,0.274292305
other_pen,0.271769681,0.17038128,0.237046697
other_pen,0.29138087,0.121506037,0.18448176
other_pen,0.227318151,0.200568787,0.327629297
other_pen,0.293422814,0.154784909,0.282326393
other_pen,0.244128871,0.16222507,0.219777401
other_pen,0.303446205,0.199215498,0.277529162
other_pen,0.211247565,0.210910643,0.260771467
other_pen,0.257420431,0.095705476,0.35986378
other_pen,0.274245285,0.127948775,0.346235123
other_pen,0.188366943,0.197000114,0.323518047
other_pen,0.255984015,0.162946152,0.269374221
other_pen,0.379792361,0.180193609,0.288880716
other_pen,0.322778003,0.228574375,0.494302061
other_pen,0.415817236,0.139354977,0.200500033
other_pen,0.368072088,0.156803811,0.344782033
other_pen,0.317738143,0.130596914,0.292777269
other_pen,0.296775917,0.190703129,0.235246929
other_pen,0.277738394,0.225773953,0.239327557
other_pen,0.373746706,0.224667959,0.292764178
other_pen,0.411729394,0.13972153,0.445704268
other_pen,0.198916211,0.13392078,0.252583329
other_pen,0.236518824,0.175588457,0.216619875
other_pen,0.272138854,0.148850702,0.366335384
other_pen,0.321144325,0.064505947,0.317672621
other_pen,0.316503314,0.099803715,0.211466564
other_pen,0.362247556,0.303782323,0.398822371
other_pen,0.209111375,0.103660821,0.333445316
other_pen,0.370176348,0.146144695,0.313593683
other_pen,0.361504425,0.164398796,0.295461716
other_pen,0.331113865,0.133247048,0.222655965
other_pen,0.376614955,0.207949014,0.359372781
other_pen,0.301566315,0.162767151,0.222985962
other_pen,0.308533651,0.157733231,0.26660629
other_pen,0.274680098,0.16137563,0.289364451
other_pen,0.233323194,0.138616948,0.272215432
other_pen,0.337378248,0.150699597,0.299233822
other_pen,0.324686382,0.226633665,0.278607494
other_pen,0.379037481,0.126820153,0.300071347
other_pen,0.276564068,0.150037796,0.288543854
other_pen,0.243258494,0.166530625,0.205139881
other_pen,0.392291467,0.207569717,0.361057573
other_pen,0.170880688,0.19841462,0.266068364
other_pen,0.382702351,0.0986988,0.304945674
other_pen,0.259609042,0.429987168,0.368119433
other_pen,0.397190693,0.124987368,0.290323588
other_pen,0.354099155,0.422574036,0.298198146
other_pen,0.193688597,0.204486391,0.197857697
other_pen,0.199201,0.160394439,0.306002393
other_pen,0.211444282,0.145203161,0.284498298
other_pen,0.317405317,0.176259432,0.291916322
other_pen,0.187607513,0.190368939,0.340142635
other_pen,0.576535206,0.181171283,0.309618553
other_pen,0.291737806,0.168833213,0.23985894
other_pen,0.319906014,0.1266903,0.31769809
other_pen,0.18105347,0.271413446,0.391529923
other_pen,0.369748152,0.240084552,0.257573685
other_pen,0.368343925,0.34034358,0.315164465
other_pen,0.347062842,0.150264832,0.285405232
other_pen,0.229331193,0.193267056,0.302873458
other_pen,0.196037344,0.171193486,0.261716153
other_pen,0.232652466,0.181681504,0.435570658
other_pen,0.238614182,0.167213082,0.239342641
other_pen,0.842453913,0.105637454,0.306916797
other_pen,0.398748483,0.111248256,0.257164802
other_pen,0.297902325,0.100133667,0.256469949
other_pen,0.275112788,0.204464338,0.349167238
other_pen,0.239446457,0.08185641,0.225304411
other_pen,0.236048511,0.100518496,0.194870637
other_pen,0.271496913,0.114373751,0.268608856
other_pen,0.225170331,0.16602368,0.189360855
other_pen,0.492839767,0.138412278,0.266798111
other_pen,0.169893783,0.140832317,0.30763898
other_pen,0.252233337,0.17562502,0.248971567
other_pen,0.281114352,0.29910945,0.304659298
other_pen,0.314148236,0.186975619,0.344293961
other_pen,0.37623767,0.147487833,0.325190519
other_pen,0.385351405,0.174653972,0.205149847
other_pen,0.313941045,0.162736774,0.244709784
other_pen,0.331166849,0.126824448,0.277398406
other_pen,0.367339702,0.164407455,0.35639863
other_pen,0.356610588,0.166111665,0.412475509
other_pen,0.517623125,0.144644827,0.23147578
other_pen,0.245060607,0.23815228,0.251060756
other_pen,0.351896103,0.176417106,0.366055989
other_pen,0.329650037,0.136554962,0.314435185
other_pen,0.30003073,0.140272171,0.375662914
other_pen,0.436429952,0.214641983,0.25476502
other_pen,0.256252297,0.126157528,0.220071892
other_pen,0.389266062,0.207414771,0.263471222
other_pen,0.337370706,0.125821033,0.297470976
other_pen,0.293487022,0.18264585,0.401827524
other_pen,0.185053074,0.229255949,0.241773705
other_pen,0.303675825,0.167881236,0.260943158
other_pen,0.348237701,0.145823558,0.265996295
other_pen,0.398397444,0.196286104,0.27079173
other_pen,0.229770763,0.170300295,0.29815695
other_pen,0.422200471,0.169324361,0.270465464
other_pen,0.303015946,0.264314148,0.17810105
other_pen,0.303655858,0.150346453,0.381887179
other_pen,0.391260364,0.200964527,0.215487131
other_pen,0.293532724,0.133534886,0.283214362
other_pen,0.359193792,0.152273565,0.239990361
other_pen,0.310472647,0.203422159,0.183811767
other_pen,0.233502606,0.219287657,0.333260642
other_pen,0.226334646,0.162135816,0.270694035
other_pen,0.300354547,0.229779448,0.308109313
other_pen,0.416523795,0.159587492,0.295140904
other_pen,0.273792903,0.128969908,0.242586065
other_pen,0.234686259,0.245138761,0.280431176
other_pen,0.407329162,0.170463926,0.331608662
other_pen,0.263834946,0.136545124,0.240547632
other_pen,0.255578998,0.152652919,0.44259682
other_pen,0.431880833,0.140752739,0.333381331
other_pen,0.35981833,0.186919292,0.243515182
other_pen,0.295138433,0.162844932,0.27904824
other_pen,0.340805603,0.176791435,0.323756689
other_pen,0.277469212,0.181465616,0.300712364
other_pen,0.473980199,0.163323251,0.221710728
other_pen,0.407807375,0.298907476,0.236583511
other_pen,0.288913032,0.223129201,0.264553835
other_pen,0.387507147,0.126122751,0.312550929
other_pen,0.320045752,0.116316418,0.277528232
other_pen,0.361092021,0.119481651,0.268275483
other_pen,0.33956127,0.298012574,0.386463533
other_pen,0.34358795,0.072056214,0.269073572
other_pen,0.230704525,0.26495517,0.314657208
other_pen,0.331101674,0.172242258,0.315619325
other_pen,0.368798095,0.265452435,0.279999248
other_pen,0.169909531,0.191655192,0.383343262
other_pen,0.369570099,0.096852515,0.303647745
other_pen,0.224968778,0.165758364,0.250323765
other_pen,0.319931489,0.194439557,0.214369857
other_pen,0.499389577,0.301604195,0.230738386
other_pen,0.254745168,0.21885936,0.269170721
other_pen,0.428046578,0.15893352,0.265507609
other_pen,0.217727541,0.44233673,0.178216175
other_pen,0.499205355,0.168236282,0.256788919
other_pen,0.360687467,0.131859402,0.26000527
other_pen,0.461179181,0.156793583,0.271942753
other_pen,0.24805363,0.162722097,0.469228897
other_pen,0.376694966,0.204908733,0.287763887
other_pen,0.229554579,0.214664455,0.217497313
other_pen,0.234624742,0.27074539,0.297291866
other_pen,0.336432136,0.186032439,0.374571622
other_pen,0.165435112,0.149039569,0.302978259
other_pen,0.401157403,0.149642465,0.246761575
other_pen,0.370395,0.143073333,0.295956051
other_pen,0.439225911,0.095832573,0.251064813
other_pen,0.276489833,0.270111226,0.193478817
other_pen,0.519465508,0.163862043,0.36226708
other_pen,0.359650596,0.165961794,0.290292521
other_pen,0.268791377,0.133734843,0.360964405
other_pen,0.185409743,0.268701642,0.262783434
other_pen,0.46353355,0.139680842,0.271092484
other_pen,0.282502424,0.160310081,0.285861998
other_pen,0.212137995,0.173340531,0.318342246
other_pen,0.556534447,0.205368287,0.327016468
other_pen,0.329662258,0.175651709,0.322338601
other_pen,0.340638921,0.264470302,0.212427772
other_pen,0.254216922,0.225655886,0.271801056
other_pen,0.312067683,0.25191302,0.249985013
other_pen,0.339276201,0.119398009,0.313213208
other_pen,0.261802804,0.159676641,0.268298415
other_pen,0.345104177,0.122011327,0.192832606
other_pen,0.309211424,0.216639138,0.313900477
other_pen,0.224050335,0.249649596,0.28156264
other_pen,0.355127488,0.186992407,0.260014191
other_pen,0.262119648,0.131316882,0.223506585
other_pen,0.40277863,0.246164913,0.218407505
other_pen,0.27449742,0.158578575,0.219599225
other_pen,0.366716719,0.138225821,0.2423072
other_pen,0.368806306,0.177491856,0.277496863
other_pen,0.400984397,0.297963755,0.254325608
other_pen,0.4238485,0.13895153,0.309697916
other_pen,0.214963797,0.245695056,0.326423646
other_pen,0.35655218,0.117357077,0.232993092
other_pen,0.243649404,0.156887969,0.160552386
other_pen,0.426370184,0.143698535,0.260229836
other_pen,0.266791262,0.254781071,0.326781488
other_pen,0.269319963,0.179127194,0.261607478
other_pen,0.381958498,0.239004667,0.285237037
other_pen,0.25796682,0.212889924,0.35602342
other_pen,0.272601548,0.175004528,0.294166069
other_pen,0.25461081,0.174921454,0.386560086
other_pen,0.206692219,0.179262616,0.248266413
other_pen,0.467848848,0.216170384,0.313089159
other_pen,0.362578359,0.192785253,0.218606567
other_pen,0.239276308,0.159870591,0.299062344
other_pen,0.399067048,0.177519257,0.173817726
other_pen,0.446727073,0.238397203,0.318128225
other_pen,0.315519964,0.144582703,0.28792827
other_pen,0.206594337,0.113087528,0.308050448
other_pen,0.278480117,0.335903593,0.223183946
other_pen,0.382334956,0.231577315,0.357142657
other_pen,0.300892339,0.087689888,0.216275179
other_pen,0.369413791,0.264416642,0.394214
other_pen,0.30692456,0.163620261,0.256279869
other_pen,0.417232609,0.540857107,0.28292662
other_pen,0.210638418,0.145945844,0.440679453
other_pen,0.47102064,0.079548126,0.317627248
other_pen,0.232120735,0.475149447,0.278138725
other_pen,0.533135866,0.15733133,0.218663497
other_pen,0.469878326,0.207791054,0.27243075
other_pen,0.466767606,0.177565097,0.378997795
other_pen,0.336888188,0.182440484,0.200809286
other_pen,0.283316476,0.475831841,0.243507738
other_pen,0.321021937,0.13149084,0.358467777
other_pen,0.250614088,0.232214652,0.238409263
other_pen,0.312687275,0.217169792,0.423232558
other_pen,0.462608038,0.139013753,0.406262295
other_pen,0.330772344,0.222116319,0.398274616
other_pen,0.409499989,0.157513174,0.381314106
other_pen,0.259892085,0.082252967,0.299697748
other_pen,0.304070465,0.095617529,0.386639246
other_pen,0.369034556,0.168305744,0.265016314
other_pen,0.252073761,0.206047164,0.367779864
other_pen,0.384480154,0.206199842,0.189720041
other_pen,0.318349677,0.190624396,0.240081339
other_pen,0.585517708,0.239859984,0.224573926
other_pen,0.265993123,0.195988387,0.221092114
other_pen,0.322728303,0.159246167,0.246584157
other_pen,0.257182957,0.350586782,0.262903444
other_pen,0.418309465,0.262436836,0.320395648
other_pen,0.394900861,0.18835863,0.221607754
other_pen,0.344097621,0.202623484,0.348446562
other_pen,0.334802228,0.184168279,0.252717022
other_pen,0.246982781,0.216221065,0.343004024
other_pen,0.363505264,0.1712998,0.261102411
other_pen,0.278301199,0.179811972,0.199704392
other_pen,0.331108938,0.142435405,0.265173399
other_pen,0.359995598,0.201936455,0.230702387
other_pen,0.312188036,0.129921855,0.289107059
other_pen,0.61618863,0.19108273,0.295590819
other_pen,0.383403112,0.229976954,0.196420313
other_pen,0.338167175,0.106029871,0.319770065
other_pen,0.514106042,0.248929739,0.375922134
other_pen,0.232056613,0.132914075,0.289717281
other_pen,0.50520442,0.111957258,0.286714056
other_pen,0.392412986,0.175743567,0.271950255
other_pen,0.302793182,0.136227064,0.225724833
other_pen,0.53186329,0.187200525,0.381418602
other_pen,0.190905612,0.194441252,0.27463493
other_pen,0.460550489,0.281114025,0.218615865
other_pen,0.294645817,0.141632366,0.446882152
other_pen,0.378030111,0.12163546,0.348055797
other_pen,0.275371691,0.182366776,0.41216043
other_pen,0.278201231,0.138265468,0.270108538
other_pen,0.360270125,0.192559065,0.25239808
other_pen,0.383214094,0.076740099,0.230923271
other_pen,0.299052269,0.165468101,0.380410028
other_pen,0.283099719,0.131359778,0.451059616
other_pen,0.246840937,0.196555546,0.273357457
other_pen,0.245568361,0.093693941,0.3073495
other_pen,0.235680933,0.134968695,0.300068423
other_pen,0.322126371,0.248323086,0.200085487
other_pen,0.16733047,0.16455527,0.232995829
other_pen,0.600147322,0.116808667,0.245952987
other_pen,0.236824004,0.129383974,0.277168012
other_pen,0.49533147,0.337288837,0.359127915
other_pen,0.288693135,0.116149785,0.336454481
other_pen,0.406405495,0.135326865,0.235661865
other_pen,0.225603436,0.148613939,0.227487903
other_pen,0.373182506,0.161914899,0.320417844
other_pen,0.381602581,0.196060589,0.249398266
other_pen,0.401219935,0.130731102,0.326262276
other_pen,0.237479023,0.14593458,0.295947049
other_pen,0.210300237,0.166187233,0.219878374
other_pen,0.264073216,0.243450509,0.231547082
other_pen,0.32769106,0.221608656,0.340532029
other_pen,0.44586669,0.124143508,0.302405042
other_pen,0.285047604,0.327011744,0.208183522
other_pen,0.321873236,0.299291542,0.269308362
other_pen,0.506420393,0.253997086,0.249906562
other_pen,0.238409008,0.189520821,0.247320618
other_pen,0.288971375,0.228937956,0.321395688
other_pen,0.302420537,0.15008214,0.220194714
other_pen,0.326970776,0.205507775,0.33574377
other_pen,0.481716828,0.281501884,0.291625798
other_pen,0.332087953,0.391978384,0.267750249
other_pen,0.24786381,0.189772572,0.237613075
other_pen,0.393277798,0.171512985,0.262128648
other_pen,0.212319764,0.185951208,0.33876541
other_pen,0.271550116,0.128681641,0.222810914
other_pen,0.28979406,0.122469021,0.23929741
other_pen,0.160502133,0.204314812,0.342583606
other_pen,0.387899743,0.221323461,0.264293535
other_pen,0.38724987,0.231547276,0.229085518
other_pen,0.327789852,0.188105188,0.338620226
other_pen,0.236765282,0.259779679,0.352226009
other_pen,0.288264477,0.174643266,0.338823261
other_pen,0.196469797,0.261896964,0.356808004
other_pen,0.24928681,0.105364076,0.289279795
other_pen,0.36052223,0.139124515,0.273679623
other_pen,0.319164794,0.186136037,0.206429674
other_pen,0.346710246,0.187774762,0.326674597
other_pen,0.236495094,0.253299653,0.295378954
other_pen,0.201258341,0.154327367,0.274711534
other_pen,0.286706744,0.151320366,0.323290387
other_pen,0.441823924,0.238014038,0.25502263
other_pen,0.325003135,0.279533779,0.247280626
other_pen,0.301173808,0.161861014,0.333009735
other_pen,0.460076192,0.231651164,0.266254572
other_pen,0.312945814,0.124378026,0.321599662
other_pen,0.213199311,0.217176564,0.250229604
other_pen,0.4001197,0.184727921,0.264335677
other_pen,0.35728738,0.123656993,0.317882998
other_pen,0.31838851,0.110793252,0.227100266
other_pen,0.400713219,0.183505312,0.51116939
other_pen,0.240404869,0.099582827,0.312101184
other_pen,0.21695188,0.164761004,0.345479069
other_pen,0.297555258,0.212681829,0.274384138
other_pen,0.265014758,0.165473809,0.276060271
other_pen,0.417216664,0.153162551,0.266137584
other_pen,0.320582413,0.145352609,0.352136531
other_pen,0.264593045,0.365177212,0.22237181
other_pen,0.385895715,0.184482202,0.315089614
other_pen,0.349689077,0.145703378,0.23970416
other_pen,0.315481098,0.096309719,0.267475279
other_pen,0.403172276,0.248876256,0.397920724
other_pen,0.34300633,0.163055083,0.256908249
other_pen,0.321876403,0.160842994,0.305487033
other_pen,0.239759672,0.172930011,0.234454336
other_pen,0.332027353,0.170541674,0.27266948
other_pen,0.244798177,0.138248721,0.342084389
other_pen,0.317806294,0.207367919,0.363493955
other_pen,0.302832441,0.200553648,0.278010769
other_pen,0.283801434,0.164312983,0.21112169
other_pen,0.269093666,0.203848032,0.386120896
other_pen,0.351212377,0.169433248,0.281734735
other_pen,0.411141227,0.161581049,0.25753779
other_pen,0.289333266,0.16896639,0.339347967
other_pen,0.325269263,0.126119713,0.240502053
other_pen,0.282868418,0.235261583,0.361796132
other_pen,0.215184825,0.131773107,0.230324795
other_pen,0.312999812,0.170789674,0.279577084
other_pen,0.540739902,0.168669238,0.364636769
other_pen,0.35712706,0.252108556,0.335069732
other_pen,0.34698948,0.162392901,0.374761414
other_pen,0.469617832,0.172277485,0.291196456
other_pen,0.42973827,0.152773435,0.217911377
other_pen,0.404132373,0.102296219,0.302991729
other_pen,0.362700281,0.213836495,0.272060115
other_pen,0.371055068,0.132220244,0.25111432
other_pen,0.492196129,0.409414337,0.231598063
other_pen,0.378676827,0.188560138,0.239390501
other_pen,0.571547558,0.262821643,0.28594403
other_pen,0.323877934,0.136221215,0.356666404
other_pen,0.468459589,0.154953433,0.36920751
other_pen,0.21271677,0.143322175,0.405100415
other_pen,0.421739019,0.128039204,0.463786503
other_pen,0.410774838,0.145442576,0.289810236
other_pen,0.278360214,0.118504984,0.284767802
other_pen,0.306150683,0.179783518,0.221193022
other_pen,0.246264362,0.114863335,0.285291552
other_pen,0.178129877,0.255383247,0.357828404
other_pen,0.253117824,0.112044665,0.286872391
other_pen,0.239999768,0.2144642,0.240736981
other_pen,0.295169267,0.141823934,0.381320406
other_pen,0.217842846,0.372763535,0.261718323
other_pen,0.196649932,0.170326122,0.232080883
other_pen,0.315395816,0.182022099,0.25227057
other_pen,0.228938358,0.148404297,0.316180995
other_pen,0.377304013,0.185539918,0.34511926
other_pen,0.252538576,0.162495856,0.310174392
other_pen,0.250338502,0.111850071,0.272636954
other_pen,0.269176278,0.090604014,0.314073313
other_pen,0.434535244,0.123608767,0.297887454
other_pen,0.255189543,0.229825638,0.275023076
other_pen,0.182310119,0.151153837,0.303483887
other_pen,0.491704402,0.110826119,0.217521903
other_pen,0.509907465,0.347471302,0.344318554
other_pen,0.400713239,0.127524226,0.319272032
other_pen,0.366879448,0.195609602,0.198619614
other_pen,0.230128557,0.189216117,0.387608432
other_pen,0.348579123,0.259229752,0.275791956
other_pen,0.330225713,0.21706087,0.2741158
other_pen,0.305292209,0.179205454,0.222271746
other_pen,0.229315276,0.182609223,0.214489726
other_pen,0.383456054,0.174557302,0.159433323
other_pen,0.207547885,0.184590393,0.370217305
other_pen,0.357601838,0.108296874,0.310340781
other_pen,0.335744786,0.192778783,0.321557887
other_pen,0.390257834,0.146294442,0.198763307
other_pen,0.456301566,0.256959308,0.170694995
other_pen,0.394984644,0.091517785,0.248798842
other_pen,0.346564926,0.293598378,0.245618114
other_pen,0.247130113,0.13473701,0.287559356
other_pen,0.359776174,0.194507685,0.259452805
other_pen,0.302487528,0.147969815,0.196670277
other_pen,0.265401969,0.259976268,0.354166633
other_pen,0.253270431,0.172626168,0.236716499
other_pen,0.397213664,0.253191632,0.352375099
other_pen,0.221619281,0.158976756,0.296824369
other_pen,0.249665865,0.075061466,0.270402168
other_pen,0.226465593,0.173148935,0.26080249
other_pen,0.462040727,0.14807542,0.196461469
other_pen,0.221033133,0.202596846,0.294416904
other_pen,0.30536824,0.226621604,0.250721153
other_pen,0.31291883,0.153157599,0.392892716
other_pen,0.40089316,0.149675905,0.355023428
other_pen,0.257838981,0.17648144,0.244299386
other_pen,0.224608287,0.206689669,0.332739986
other_pen,0.480310045,0.190210251,0.369304445
